Strike,Type,OI,Volume,GEX,Vanna,DEX,Charm,IV
28750.0,Put,209.0,13.0,-10484615.755708244,4872.427588649587,26425070.915128633,1129769.5486347917,0.18909695
28800.0,Call,74.0,2.0,-3510976.8881726097,1272.0489190467126,-32098681.606013287,355038.43903776107,0.22408361
28800.0,Put,255.0,39.0,-13377881.575319625,5878.135997127324,34098878.86358701,1345443.9223225936,0.18671615
28850.0,Call,2.0,0.0,-98268.79177351671,33.501759161495585,-853748.9016398961,9229.69309163077,0.22112211
28850.0,Put,219.0,2.0,-11999978.943705922,4957.647436665794,30990410.983745635,1120764.2398835816,0.18447236
28900.0,Call,25.0,4.0,-1272453.9008140694,406.4437133104983,-10494717.542111274,110378.67160754555,0.21789229
28900.0,Put,101.0,24.0,-5772126.519050779,2228.376122803614,15128553.340099974,497734.33058464545,0.18233262
28950.0,Call,3.0,0.0,-157943.5067081667,46.89450326525693,-1236701.425514247,12567.99898988636,0.21493198
28950.0,Put,53.0,3.0,-3155954.887810619,1131.5073271855483,8398263.896355534,249564.83381651997,0.18012508
29000.0,Call,770.0,5.0,-41905806.20331483,11475.794530142914,-311343963.1815893,3034613.4735863325,0.21194555
29000.0,Put,783.0,321.0,-48506107.46188552,16019.994903299677,131239069.84891108,3489240.5250454927,0.1779718
29050.0,Call,57.0,2.0,-3204662.052870933,801.8916313028637,-22578195.839768678,209174.8345532447,0.20891758
29050.0,Put,40.0,13.0,-2573871.6777510224,775.5460984425598,7089511.2898008535,166789.81872469652,0.17584665
29100.0,Call,63.0,0.0,-3645205.3735957127,820.5479270421102,-24395370.214430835,211875.28244551868,0.2065963
29100.0,Put,140.0,26.0,-9342026.127375914,2538.249859566472,26226581.417026002,538841.4822201346,0.17372544
29150.0,Call,26.0,4.0,-1551920.803951806,310.9754995500144,-9836005.353957951,79166.17486610166,0.20342718
29150.0,Put,79.0,56.0,-5457678.575451322,1317.7089579084386,15633340.137999168,275989.40011732373,0.1715855
29200.0,Call,257.0,27.0,-15761854.978345277,2746.9555790305253,-94776224.9986214,691883.488342721,0.20091169
29200.0,Put,143.0,10.0,-10204167.881810408,2146.508987593457,29881803.709806144,443548.99871125503,0.16953105
29250.0,Call,222.0,10.0,-13953921.451095909,2056.1598208171727,-79659160.00625308,513336.58909143176,0.19863903
29250.0,Put,241.0,28.0,-17720602.136367418,3163.0661258099144,53147458.18507998,644590.921335313,0.16753456
29300.0,Call,161.0,16.0,-10349874.883579332,1239.7394878731134,-56110453.51987164,307298.9714105888,0.19646283
29300.0,Put,61.0,41.0,-4613611.575122705,673.6512204983183,14183929.071335234,135160.65580655535,0.16544921
29350.0,Call,7.0,6.0,-460342.0826936816,42.29467238860445,-2365634.185374251,10411.54164940849,0.19388663
29350.0,Put,24.0,4.0,-1861176.382188528,209.66755707331754,5880319.073461534,41362.99564393029,0.16349628
29400.0,Call,222.0,21.0,-14876367.88761691,938.4031262419795,-72588141.1523884,231270.03597364764,0.19173202
29400.0,Put,128.0,14.0,-10151567.139161091,797.4264501205969,33015051.93335874,153927.96344743812,0.16153028
29450.0,Call,51.0,14.0,-3476707.9562101997,117.163691190463,-16100803.310478251,29517.855187015986,0.18950272
29450.0,Put,13.0,19.0,-1051645.1240762286,45.9383422517946,3526315.670820141,8531.979093792148,0.1595302
29500.0,Call,300.0,254.0,-20718665.439166624,74.98309668803503,-91239057.5398835,29807.36368381248,0.18765317
29500.0,Put,425.0,39.0,-34947793.913147844,278.75100370056947,121113829.76198685,37447.42953705184,0.15759285
29550.0,Call,77.0,2.0,-5377791.64451666,-145.27321103803212,-22508610.62258711,-30101.55698785287,0.18569752
29550.0,Put,19.0,23.0,-1582494.3852111837,-45.189570065244276,5681763.8868442355,-9433.35996342956,0.15569743
29600.0,Call,504.0,76.0,-35487168.77374122,-2066.207032452165,-141270806.6422183,-447957.03655865224,0.18385746
29600.0,Put,147.0,15.0,-12364928.27910574,-815.5664052909831,46073836.37439362,-160518.26536913923,0.15370744
29650.0,Call,203.0,6.0,-14382498.672553329,-1295.3609934715237,-54418427.873520486,-282372.25842706166,0.18188569
29650.0,Put,81.0,3.0,-6849411.399071217,-713.7766387760764,26573004.25368174,-136961.0266377782,0.15184015
29700.0,Call,94.0,31.0,-6675183.534287175,-817.2619361988964,-24038167.559566762,-177792.78626616372,0.18012484
29700.0,Put,90.0,3.0,-7626002.885265137,-1094.0476195988003,30865245.11289582,-205888.62974797317,0.14984263
29750.0,Call,335.0,33.0,-23748301.153424926,-3686.481594376969,-81517395.91876087,-798619.2754186975,0.17857019
29750.0,Put,535.0,6.0,-45199732.53010778,-8299.109168739611,191509985.25724018,-1536521.9600555664,0.14793774
29800.0,Call,225.0,47.0,-15867646.274165848,-2990.621715664179,-51959611.49099061,-644404.6563898739,0.17710003
29800.0,Put,58.0,3.0,-4864099.54044809,-1093.4409278464743,21639231.2458323,-199334.84716705017,0.14599293
29850.0,Call,206.0,33.0,-14409693.84050199,-3202.76292920177,-45013176.15574685,-685621.7293634928,0.17558966
29850.0,Put,1.0,1.0,-82851.46385442307,-22.132021638775193,388280.10523189546,-3973.4647113850115,0.14399462
29900.0,Call,183.0,53.0,-12626818.012853857,-3232.01770019766,-37764761.76132092,-688756.4508064953,0.17453901
29900.0,Put,39.0,1.0,-3175865.49335823,-986.8241371318869,15735752.09526919,-174446.20219422714,0.14192948
29950.0,Call,51.0,11.0,-3464351.616057386,-1006.2701547990805,-9903435.505799798,-213041.1939224867,0.17320345
29950.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.13992082
30000.0,Call,1164.0,249.0,-77625619.58687125,-25286.63777244628,-211885364.72800192,-5311734.152781782,0.17169699
30000.0,Put,547.0,121.0,-42265014.05786115,-16988.7179893098,237160746.37518227,-2909924.9870274304,0.13768797
30050.0,Call,50.0,23.0,-3254796.4448053995,-1173.6861544503704,-8519286.6697884,-245275.11749581638,0.17069223
30050.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.13549932
30100.0,Call,407.0,39.0,-25770011.14713043,-10200.510316603937,-64705968.653174974,-2120257.701919431,0.16967947
30100.0,Put,13.0,1.0,-926993.4136088181,-463.1109671173328,6015956.631217431,-76711.03933669237,0.13320874
30150.0,Call,54.0,52.0,-3314207.5522169466,-1430.4049472745683,-7981582.672887728,-295563.4773294767,0.16859556
30150.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.13063583
30200.0,Call,355.0,87.0,-21007565.710998792,-9796.185076468886,-48772640.48769131,-2018498.6083965986,0.16805729
30200.0,Put,33.0,0.0,-2099628.141072418,-1297.9139391898193,16289622.391228132,-202849.57906235798,0.12565363
30250.0,Call,299.0,43.0,-17013716.760884635,-8543.256185023514,-37993713.89718937,-1751892.9555483956,0.16719497
30250.0,Put,28.0,0.0,-1645559.3482453725,-1123.492395209641,14228700.65641122,-170418.96892217343,0.12189973
30300.0,Call,594.0,151.0,-32381622.272981107,-17440.326436912354,-69524521.08364093,-3556818.4828856564,0.16623374
30300.0,Put,10.0,1.0,-529437.9153712325,-403.31840137787646,5238348.597623994,-58517.19989258457,0.11650047
30350.0,Call,13.0,38.0,-676044.5288594825,-388.40495376325646,-1399442.041209249,-78897.9839869574,0.16553349
30350.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.11093195
30400.0,Call,156.0,26.0,-7709474.251769875,-4709.477244424333,-15388057.507238371,-952562.1771348658,0.1647902
30400.0,Put,5.0,2.0,-192666.85033270495,-182.72631495737068,2759961.089692222,-24023.839441172466,0.10519691
30450.0,Call,8.0,9.0,-374263.8086787176,-242.07865454720474,-721833.0157223914,-48804.45569655859,0.16422254
30450.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.09515112
30500.0,Call,1526.0,324.0,-67312532.5581147,-46020.57936145624,-125291560.78927156,-9237288.791660266,0.16347426
30500.0,Put,264.0,1.0,-11736861.931254104,-7052.596405148325,128787930.52239034,-1637836.840183007,0.18675357
30550.0,Call,51.0,5.0,-2114054.4866953692,-1520.4406016150042,-3813295.745633177,-304539.051172048,0.16310549
30550.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18675357
30600.0,Call,215.0,49.0,-8348684.88500197,-6296.702131716491,-14620808.333415769,-1259569.0009009656,0.16287319
30600.0,Put,2.0,1.0,-80778.52213324836,-53.334976756592454,1003439.6646169662,-12390.114447125268,0.18675357
30650.0,Call,20.0,20.0,-724233.7872808113,-572.6846705143605,-1228270.4120853385,-114188.88894614486,0.16232989
30650.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18675357
30700.0,Call,427.0,189.0,-14386804.738445867,-11879.186846585766,-23723766.924664155,-2366088.4686159156,0.16214035
30700.0,Put,1.0,0.0,-36364.8124546587,-26.162197322408907,514239.09711470915,-6080.691556296824,0.18675357
30750.0,Call,418.0,15.0,-13040746.358952343,-11242.098704880533,-20862741.939014263,-2233092.0140637145,0.1616834
30750.0,Put,7.0,0.0,-240733.07512147317,-180.29765451334043,3639970.9621157255,-41918.44942665286,0.18675357
30800.0,Call,183.0,7.0,-5273261.973659237,-4732.803634566053,-8205085.947298899,-938690.5575183011,0.16142635
30800.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18675357
30850.0,Call,7.0,6.0,-186100.5092107701,-173.31271770835784,-282652.43943076226,-34386.564957022216,0.16147224
30850.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18675357
30900.0,Call,200.0,3.0,-4885548.0512279365,-4718.645633687693,-7235784.559826087,-935703.5197833809,0.16137322
30900.0,Put,13.0,0.0,-373165.8762624571,-312.4188351053024,6959320.013573213,-72725.38517416298,0.18675357
30950.0,Call,4.0,0.0,-89564.59084256657,-89.55790285829622,-129514.356919708,-17757.59151668984,0.16134837
30950.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18675357
31000.0,Call,1377.0,329.0,-28007519.254130907,-29055.54971716814,-39333451.237476565,-5741113.607772332,0.16077747
31000.0,Put,230.0,0.0,-5789269.89750384,-5186.105591790873,125126922.04704753,-1208545.951477326,0.18675357
31100.0,Call,1079.0,68.0,-18460420.526924543,-20250.939529197356,-25110028.91259901,-4032443.9276941903,0.16201089
31100.0,Put,1.0,0.0,-21881.757503030698,-20.880150412230293,551600.3404777197,-4872.363635609562,0.18675357
31200.0,Call,296.0,58.0,-4266442.071934495,-4914.972831829056,-5660907.186885523,-989202.6480438821,0.16374017
31200.0,Put,1.0,0.0,-18860.534095138166,-19.095382556183505,558132.924709234,-4463.243363983483,0.18675357
31250.0,Call,321.0,27.0,-4216029.020824323,-4981.65501131554,-5507124.453129042,-1005702.4232215493,0.16423747
31250.0,Put,8.0,0.0,-139636.28823999834,-145.43044430929547,4488316.361278987,-34024.60859076879,0.18675357
31300.0,Call,285.0,46.0,-3394790.438589872,-4115.46919741582,-4358808.379246238,-832450.2456822455,0.16455121
31300.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18675357
31400.0,Call,196.0,0.0,-1932755.7525302232,-2451.5002322199252,-2416685.4405662674,-499690.6170106343,0.16580883
31400.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18675357
31500.0,Call,1038.0,203.0,-8601430.115026597,-11321.914290806,-10592389.306562886,-2338203.3643885707,0.16798968
31500.0,Put,116.0,0.0,-1331990.4824514021,-1579.760736410084,66404806.743608996,-372015.3604508373,0.18675357
