Strike,Type,OI,Volume,GEX,Vanna,DEX,Charm,IV
27550.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.29730265
27550.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.27366745
27600.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.29135414
27600.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
27650.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.28834111
27650.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
27700.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.28518532
27700.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
27750.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.281892
27750.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
27800.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.27713625
27800.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
27850.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.27362112
27850.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
27900.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.26997843
27900.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
27950.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.26621134
27950.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28000.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.2635028
28000.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28050.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.25946132
28050.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28100.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.25641172
28100.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28150.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.25318071
28150.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28200.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.24977416
28200.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28250.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.24619701
28250.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28300.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.24342307
28300.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28350.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.24042445
28350.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28400.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.23811161
28400.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28450.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.23465749
28450.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28500.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.23184451
28500.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28550.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.22877944
28550.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28600.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.22546966
28600.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28650.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.2226869
28650.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28700.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.22036352
28700.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28750.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.21772078
28750.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18206496
28800.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.21476873
28800.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.20574026
28850.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.21286204
28850.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.20349356
28900.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.21058134
28900.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.2012175
28950.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.20793832
28950.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.19921534
29000.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.20617544
29000.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.19712619
29050.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.20309898
29050.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.19508684
29100.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.20113019
29100.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.19292191
29150.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.19873625
29150.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.19105108
29200.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.196484
29200.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18900669
29250.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.1940673
29250.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18719174
29300.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.19228316
29300.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18543435
29350.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.19041383
29350.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.1835765
29400.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.1887058
29400.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.18173293
29450.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.18674452
29450.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.17988196
29500.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.18503397
29500.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.17839042
29550.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.18342301
29550.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.17684782
29600.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.18176685
29600.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.17511093
29650.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.18030771
29650.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.1735492
